id_local,uf,municipio
1788,MS,DOIS IRMÃOS DO BURITI
1789,MS,DOURADOS
1790,MS,ELDORADO
1791,MS,FIGUEIRÃO
1792,MS,FÁTIMA DO SUL
1793,MS,GLÓRIA DE DOURADOS
1794,MS,GUIA LOPES DA LAGUNA
1795,MS,IGUATEMI
1796,MS,INOCÊNCIA
1797,MS,ITAPORÃ
1798,MS,ITAQUIRAÍ
1799,MS,IVINHEMA
1800,MS,JAPORÃ
1801,MS,JARDIM
1802,MS,JATEÍ
1803,MS,LADÁRIO
1804,MS,MARACAJU
1805,MS,MIRANDA
1806,MS,MUNDO NOVO
1807,MS,NAVIRAÍ
1808,MS,NIOAQUE
1809,MS,NOVA ALVORADA DO SUL
1810,MS,NOVA ANDRADINA
1811,MS,NOVO HORIZONTE DO SUL
1812,MS,PARANAÍBA
1813,MS,PARANHOS
1814,MS,PARAÍSO DAS ÁGUAS
1815,MS,PEDRO GOMES
1816,MS,PONTA PORÃ
1817,MS,PORTO MURTINHO
1818,MS,RIBAS DO RIO PARDO
1819,MS,RIO BRILHANTE
1820,MS,RIO NEGRO
1821,MS,RIO VERDE DE MATO GROSSO
1822,MS,ROCHEDO
1823,MS,SELVÍRIA
1824,MS,SETE QUEDAS
1825,MS,SIDROLÂNDIA
1826,MS,SONORA
1827,MS,SÃO GABRIEL DO OESTE
1828,MS,TACURU
1829,MS,TERENOS
1830,MS,TRÊS LAGOAS
1831,MS,VICENTINA
1832,MS,ÁGUA CLARA
1833,MT,ACORIZAL
1834,MT,ALTA FLORESTA
1835,MT,ALTO ARAGUAIA
1836,MT,ALTO BOA VISTA
1837,MT,ALTO GARÇAS
1838,MT,ALTO PARAGUAI
1839,MT,ALTO TAQUARI
1840,MT,APIACÁS
1841,MT,ARAGUAIANA
1842,MT,ARAPUTANGA
1843,MT,ARENÁPOLIS
1844,MT,ARIPUANÃ
1845,MT,BARRA DO BUGRES
1846,MT,BARRA DO GARÇAS
1847,MT,BARÃO DE MELGAÇO
1848,MT,BOM JESUS DO ARAGUAIA
1849,MT,BRASNORTE
1850,MT,CAMPINÁPOLIS
1851,MT,CAMPO NOVO DO PARECIS
1852,MT,CAMPO VERDE
1853,MT,CAMPOS DE JÚLIO
1854,MT,CANARANA
1855,MT,CARLINDA
1856,MT,CASTANHEIRA
1857,MT,CHAPADA DOS GUIMARÃES
1858,MT,CLÁUDIA
1859,MT,COCALINHO
1860,MT,COLNIZA
1861,MT,COLÍDER
1862,MT,COMODORO
1863,MT,CONFRESA
1864,MT,CONQUISTA D´OESTE
1865,MT,COTRIGUAÇU
1866,MT,CUIABÁ
1867,MT,CÁCERES
1868,MT,DIAMANTINO
1869,MT,FELIZ NATAL
1870,MT,FIGUEIRÓPOLIS D´OESTE
1871,MT,GAÚCHA DO NORTE
1872,MT,GENERAL CARNEIRO
1873,MT,GLÓRIA D´OESTE
1874,MT,GUARANTÃ DO NORTE
1875,MT,GUIRATINGA
1876,MT,INDIAVAÍ
1877,MT,IPIRANGA DO NORTE
1878,MT,ITANHANGÁ
1879,MT,ITAÚBA
1880,MT,ITIQUIRA
1881,MT,JACIARA
1882,MT,JAURU
1883,MT,JUARA
1884,MT,JURUENA
1885,MT,JUSCIMEIRA
1886,MT,JUÍNA
1887,MT,LUCAS DO RIO VERDE
1888,MT,LUCIÁRA
1889,MT,MARCELÂNDIA
1890,MT,MATUPÁ
1891,MT,MIRASSOL D´OESTE
1892,MT,NOBRES
1893,MT,NORTELÂNDIA
1894,MT,NOSSA SENHORA DO LIVRAMENTO
1895,MT,NOVA BANDEIRANTES
1896,MT,NOVA BRASILÂNDIA
1897,MT,NOVA CANAÃ DO NORTE
1898,MT,NOVA GUARITA
1899,MT,NOVA LACERDA
1900,MT,NOVA MARILÂNDIA
1901,MT,NOVA MARINGÁ
1902,MT,NOVA MONTE VERDE
1903,MT,NOVA MUTUM
1904,MT,NOVA NAZARÉ
1905,MT,NOVA OLÍMPIA
1906,MT,NOVA SANTA HELENA
1907,MT,NOVA UBIRATÃ
1908,MT,NOVA XAVANTINA
1909,MT,NOVO HORIZONTE DO NORTE
1910,MT,NOVO MUNDO
1911,MT,NOVO SÃO JOAQUIM
1912,MT,PARANATINGA
1913,MT,PARANAÍTA
1914,MT,PEDRA PRETA
1915,MT,PEIXOTO DE AZEVEDO
1916,MT,POCONÉ
1917,MT,PONTAL DO ARAGUAIA
1918,MT,PONTES E LACERDA
1919,MT,PORTO ALEGRE DO NORTE
1920,MT,PORTO DOS GAÚCHOS
1921,MT,PORTO ESPERIDIÃO
1922,MT,POXORÉO
1923,MT,PRIMAVERA DO LESTE
1924,MT,QUERÊNCIA
1925,MT,RIBEIRÃO CASCALHEIRA
1926,MT,RIBEIRÃOZINHO
1927,MT,RIO BRANCO
1928,MT,RONDONÓPOLIS
1929,MT,ROSÁRIO OESTE
1930,MT,SALTO DO CÉU
1931,MT,SANTO ANTÔNIO DO LEVERGER
1932,MT,SAPEZAL
1933,MT,SINOP
1934,MT,SORRISO
1935,MT,SÃO FÉLIX DO ARAGUAIA
1936,MT,SÃO JOSÉ DO RIO CLARO
1937,MT,SÃO JOSÉ DOS QUATRO MARCOS
1938,MT,TABAPORÃ
1939,MT,TANGARÁ DA SERRA
1940,MT,TAPURAH
1941,MT,TERRA NOVA DO NORTE
1942,MT,TESOURO
1943,MT,UNIÃO DO SUL
1944,MT,VERA
1945,MT,VILA BELA DA SANTÍSSIMA TRINDADE
1946,MT,VILA RICA
1947,MT,VÁRZEA GRANDE
1948,MT,ÁGUA BOA
1949,PA,ABAETETUBA
1950,PA,ACARÁ
1951,PA,AFUÁ
1952,PA,ALENQUER
1953,PA,ALMEIRIM
1954,PA,ALTAMIRA
1955,PA,ANAJÁS
1956,PA,ANANINDEUA
1957,PA,ANAPU
1958,PA,AUGUSTO CORRÊA
1959,PA,AURORA DO PARÁ
1960,PA,AVEIRO
1961,PA,BAGRE
1962,PA,BAIÃO
1963,PA,BARCARENA
1964,PA,BELTERRA
1965,PA,BELÉM
1966,PA,BENEVIDES
1967,PA,BOM JESUS DO TOCANTINS
1968,PA,BONITO
1969,PA,BRAGANÇA
1970,PA,BRASIL NOVO
1971,PA,BREJO GRANDE DO ARAGUAIA
1972,PA,BREU BRANCO
1973,PA,BREVES
1974,PA,BUJARU
1975,PA,CACHOEIRA DO ARARI
1976,PA,CACHOEIRA DO PIRIÁ
1977,PA,CAMETÁ
1978,PA,CANAÃ DOS CARAJÁS
1979,PA,CAPANEMA
1980,PA,CAPITÃO POÇO
1981,PA,CASTANHAL
1982,PA,CHAVES
1983,PA,COLARES
1984,PA,CONCEIÇÃO DO ARAGUAIA
1985,PA,CONCÓRDIA DO PARÁ
1986,PA,CURIONÓPOLIS
1987,PA,CURRALINHO
1988,PA,CURUÁ
1989,PA,CURUÇÁ
1990,PA,DOM ELISEU
1991,PA,ELDORADO DOS CARAJÁS
1992,PA,FARO
1993,PA,FLORESTA DO ARAGUAIA
1994,PA,GARRAFÃO DO NORTE
1995,PA,GOIANÉSIA DO PARÁ
1996,PA,GURUPÁ
1997,PA,IGARAPÉ-AÇU
1998,PA,IGARAPÉ-MIRI
1999,PA,INHANGAPI
2000,PA,IPIXUNA DO PARÁ
2001,PA,IRITUIA
2002,PA,ITAITUBA
2003,PA,ITUPIRANGA
2004,PA,JACAREACANGA
2005,PA,JACUNDÁ
2006,PA,JURUTI
2007,PA,LIMOEIRO DO AJURU
2008,PA,MAGALHÃES BARATA
2009,PA,MARABÁ
2010,PA,MARACANÃ
2011,PA,MARAPANIM
2012,PA,MARITUBA
2013,PA,MEDICILÂNDIA
2014,PA,MELGAÇO
2015,PA,MOCAJUBA
2016,PA,MOJU
2017,PA,MOJUÍ DOS CAMPOS
2018,PA,MONTE ALEGRE
2019,PA,MUANÁ
2020,PA,MÃE DO RIO
2021,PA,NOVA ESPERANÇA DO PIRIÁ
2022,PA,NOVA IPIXUNA
2023,PA,NOVA TIMBOTEUA
2024,PA,NOVO PROGRESSO
2025,PA,NOVO REPARTIMENTO
2026,PA,OEIRAS DO PARÁ
2027,PA,ORIXIMINÁ
2028,PA,OURILÂNDIA DO NORTE
2029,PA,OURÉM
2030,PA,PACAJÁ
2031,PA,PARAGOMINAS
2032,PA,PARAUAPEBAS
2033,PA,PEIXE-BOI
2034,PA,PIÇARRA
2035,PA,PLACAS
2036,PA,PONTA DE PEDRAS
2037,PA,PORTEL
2038,PA,PORTO DE MOZ
2039,PA,PRAINHA
2040,PA,PRIMAVERA
2041,PA,QUATIPURU
2042,PA,REDENÇÃO
2043,PA,RIO MARIA
2044,PA,RONDON DO PARÁ
2045,PA,RURÓPOLIS
2046,PA,SALINÓPOLIS
2047,PA,SALVATERRA
2048,PA,SANTA BÁRBARA DO PARÁ
2049,PA,SANTA CRUZ DO ARARI
2050,PA,SANTA IZABEL DO PARÁ
2051,PA,SANTA LUZIA DO PARÁ
2052,PA,SANTA MARIA DAS BARREIRAS
2053,PA,SANTA MARIA DO PARÁ
2054,PA,SANTANA DO ARAGUAIA
2055,PA,SANTARÉM
2056,PA,SANTO ANTÔNIO DO TAUÁ
2057,PA,SENADOR JOSÉ PORFÍRIO
2058,PA,SOURE
2059,PA,SÃO CAETANO DE ODIVELAS
2060,PA,SÃO DOMINGOS DO ARAGUAIA
2061,PA,SÃO DOMINGOS DO CAPIM
2062,PA,SÃO FRANCISCO DO PARÁ
2063,PA,SÃO FÉLIX DO XINGU
2064,PA,SÃO GERALDO DO ARAGUAIA
2065,PA,SÃO JOÃO DE PIRABAS
2066,PA,SÃO JOÃO DO ARAGUAIA
2067,PA,SÃO MIGUEL DO GUAMÁ
2068,PA,SÃO SEBASTIÃO DA BOA VISTA
2069,PA,TAILÂNDIA
2070,PA,TERRA SANTA
2071,PA,TOMÉ-AÇU
2072,PA,TRACUATEUA
2073,PA,TRAIRÃO
2074,PA,TUCUMÃ
2075,PA,TUCURUÍ
2076,PA,ULIANÓPOLIS
2077,PA,URUARÁ
2078,PA,VIGIA
2079,PA,VISEU
2080,PA,VITÓRIA DO XINGU
2081,PA,XINGUARA
2082,PA,ÁGUA AZUL DO NORTE
2083,PA,ÓBIDOS
2084,PB,AGUIAR
2085,PB,ALAGOA GRANDE
2086,PB,ALAGOA NOVA
2087,PB,ALAGOINHA
2088,PB,ALHANDRA
2089,PB,APARECIDA
2090,PB,ARARA
2091,PB,ARARUNA
2092,PB,ARAÇAGI
2093,PB,AREIA
2094,PB,AROEIRAS
2095,PB,ASSUNÇÃO
2096,PB,BANANEIRAS
2097,PB,BARRA DE SANTA ROSA
2098,PB,BAYEUX
2099,PB,BELÉM
2100,PB,BELÉM DO BREJO DO CRUZ
2101,PB,BERNARDINO BATISTA
2102,PB,BOM SUCESSO
2103,PB,BONITO DE SANTA FÉ
2104,PB,BOQUEIRÃO
2105,PB,BREJO DO CRUZ
2106,PB,CAAPORÃ
2107,PB,CABACEIRAS
2108,PB,CABEDELO
2109,PB,CACIMBA DE DENTRO
2110,PB,CACIMBAS
2111,PB,CAIÇARA
2112,PB,CAJAZEIRAS
2113,PB,CALDAS BRANDÃO
2114,PB,CAMALAÚ
2115,PB,CAMPINA GRANDE
2116,PB,CATOLÉ DO ROCHA
2117,PB,CONCEIÇÃO
2118,PB,CONDADO
2119,PB,CONDE
2120,PB,COREMAS
2121,PB,CRUZ DO ESPÍRITO SANTO
2122,PB,CUITÉ
2123,PB,CUITÉ DE MAMANGUAPE
2124,PB,DAMIÃO
2125,PB,DONA INÊS
2126,PB,DUAS ESTRADAS
2127,PB,ESPERANÇA
2128,PB,GUARABIRA
2129,PB,GURINHÉM
2130,PB,GURJÃO
2131,PB,IMACULADA
2132,PB,INGÁ
2133,PB,ITABAIANA
2134,PB,ITAPORANGA
2135,PB,ITAPOROROCA
2136,PB,ITATUBA
2137,PB,JACARAÚ
2138,PB,JERICÓ
2139,PB,JOÃO PESSOA
2140,PB,JUAREZ TÁVORA
2141,PB,JUAZEIRINHO
2142,PB,JURU
2143,PB,LAGOA DE DENTRO
2144,PB,LAGOA SECA
2145,PB,LIVRAMENTO
2146,PB,LUCENA
2147,PB,MALTA
2148,PB,MAMANGUAPE
2149,PB,MARI
2150,PB,MARIZÓPOLIS
2151,PB,MASSARANDUBA
2152,PB,MOGEIRO
2153,PB,MONTEIRO
2154,PB,MÃE D´ÁGUA
2155,PB,NOVA FLORESTA
2156,PB,OLHO D´ÁGUA
2157,PB,PATOS
2158,PB,PAULISTA
2159,PB,PEDRAS DE FOGO
2160,PB,PIANCÓ
2161,PB,PICUÍ
2162,PB,PILAR
2163,PB,PILÕES
2164,PB,PITIMBU
2165,PB,POCINHOS
2166,PB,POMBAL
2167,PB,PRATA
2168,PB,PRINCESA ISABEL
2169,PB,PUXINANÃ
2170,PB,QUEIMADAS
2171,PB,QUIXABÁ
2172,PB,REMÍGIO
2173,PB,RIO TINTO
2174,PB,SALGADO DE SÃO FÉLIX
2175,PB,SANTA HELENA
2176,PB,SANTA LUZIA
2177,PB,SANTA RITA
2178,PB,SANTA TERESINHA
2179,PB,SANTANA DOS GARROTES
2180,PB,SANTO ANDRÉ
2181,PB,SAPÉ
2182,PB,SERIDÓ
2183,PB,SERRA BRANCA
2184,PB,SERRA DA RAIZ
2185,PB,SERTÃOZINHO
2186,PB,SOLEDADE
2187,PB,SOLÂNEA
2188,PB,SOUSA
2189,PB,SUMÉ
2190,PB,SÃO BENTO
2191,PB,SÃO DOMINGOS DE POMBAL
2192,PB,SÃO JOSÉ DA LAGOA TAPADA
2193,PB,SÃO JOSÉ DE CAIANA
2194,PB,SÃO JOSÉ DE ESPINHARAS
2195,PB,SÃO JOSÉ DE PIRANHAS
2196,PB,SÃO JOSÉ DO SABUGI
2197,PB,SÃO JOSÉ DOS CORDEIROS
2198,PB,SÃO JOÃO DO RIO DO PEIXE
2199,PB,SÃO JOÃO DO TIGRE
2200,PB,SÃO MAMEDE
2201,PB,SÃO SEBASTIÃO DE LAGOA DE ROÇA
2202,PB,TAPEROÁ
2203,PB,TAVARES
2204,PB,TEIXEIRA
2205,PB,UIRAÚNA
2206,PB,UMBUZEIRO
2207,PB,VISTA SERRANA
2208,PB,ÁGUA BRANCA
2209,PE,ABREU E LIMA
2210,PE,AFOGADOS DA INGAZEIRA
2211,PE,AFRÂNIO
2212,PE,AGRESTINA
2213,PE,ALIANÇA
2214,PE,ALTINHO
2215,PE,AMARAJI
2216,PE,ANGELIM
2217,PE,ARARIPINA
2218,PE,ARAÇOIABA
2219,PE,ARCOVERDE
2220,PE,BARRA DE GUABIRABA
2221,PE,BARREIROS
2222,PE,BELO JARDIM
2223,PE,BELÉM DE MARIA
2224,PE,BELÉM DE SÃO FRANCISCO
2225,PE,BETÂNIA
2226,PE,BEZERROS
2227,PE,BODOCÓ
2228,PE,BOM CONSELHO
2229,PE,BOM JARDIM
2230,PE,BONITO
2231,PE,BREJO DA MADRE DE DEUS
2232,PE,BUENOS AIRES
2233,PE,BUÍQUE
2234,PE,CABO DE SANTO AGOSTINHO
2235,PE,CABROBÓ
2236,PE,CACHOEIRINHA
2237,PE,CAETÉS
2238,PE,CAMARAGIBE
2239,PE,CAMOCIM DE SÃO FÉLIX
2240,PE,CANHOTINHO
2241,PE,CAPOEIRAS
2242,PE,CARNAUBEIRA DA PENHA
2243,PE,CARNAÍBA
2244,PE,CARPINA
2245,PE,CARUARU
2246,PE,CASINHAS
2247,PE,CATENDE
2248,PE,CEDRO
2249,PE,CHÃ DE ALEGRIA
2250,PE,CHÃ GRANDE
2251,PE,CONDADO
2252,PE,CORRENTES
2253,PE,CORTÊS
2254,PE,CUMARU
2255,PE,CUPIRA
2256,PE,CUSTÓDIA
2257,PE,DORMENTES
2258,PE,ESCADA
2259,PE,EXU
2260,PE,FEIRA NOVA
2261,PE,FERNANDO DE NORONHA
2262,PE,FLORESTA
2263,PE,FREI MIGUELINHO
2264,PE,GAMELEIRA
2265,PE,GARANHUNS
2266,PE,GLÓRIA DO GOITÁ
2267,PE,GOIANA
2268,PE,GRAVATÁ
2269,PE,IATI
2270,PE,IBIMIRIM
2271,PE,IGARASSU
2272,PE,ILHA DE ITAMARACÁ
2273,PE,INAJÁ
2274,PE,IPOJUCA
2275,PE,IPUBI
2276,PE,ITAMBÉ
2277,PE,ITAPETIM
2278,PE,ITAPISSUMA
2279,PE,ITAQUITINGA
2280,PE,ITAÍBA
2281,PE,JABOATÃO DOS GUARARAPES
2282,PE,JAQUEIRA
2283,PE,JATAÚBA
2284,PE,JATOBÁ
2285,PE,JOAQUIM NABUCO
2286,PE,JOÃO ALFREDO
2287,PE,JUCATI
2288,PE,JUPI
2289,PE,JUREMA
2290,PE,LAGOA DO OURO
2291,PE,LAGOA DOS GATOS
2292,PE,LAGOA GRANDE
2293,PE,LAJEDO
2294,PE,LIMOEIRO
2295,PE,MACAPARANA
2296,PE,MACHADOS
2297,PE,MANARI
2298,PE,MARAIAL
2299,PE,MIRANDIBA
2300,PE,MOREILÂNDIA
2301,PE,MORENO
2302,PE,NAZARÉ DA MATA
2303,PE,OLINDA
2304,PE,OROBÓ
2305,PE,OROCÓ
2306,PE,OURICURI
2307,PE,PALMARES
2308,PE,PALMEIRINA
2309,PE,PANELAS
2310,PE,PARANATAMA
2311,PE,PARNAMIRIM
2312,PE,PASSIRA
2313,PE,PAUDALHO
2314,PE,PAULISTA
2315,PE,PEDRA
2316,PE,PESQUEIRA
2317,PE,PETROLINA
2318,PE,PETROLÂNDIA
2319,PE,POMBOS
2320,PE,POÇÃO
2321,PE,PRIMAVERA
2322,PE,QUIPAPÁ
2323,PE,RECIFE
2324,PE,RIACHO DAS ALMAS
2325,PE,RIBEIRÃO
2326,PE,RIO FORMOSO
2327,PE,SAIRÉ
2328,PE,SALGADINHO
2329,PE,SALGUEIRO
2330,PE,SALOÁ
2331,PE,SANHARÓ
2332,PE,SANTA CRUZ
2333,PE,SANTA CRUZ DA BAIXA VERDE
2334,PE,SANTA CRUZ DO CAPIBARIBE
2335,PE,SANTA FILOMENA
2336,PE,SANTA MARIA DA BOA VISTA
2337,PE,SANTA MARIA DO CAMBUCÁ
2338,PE,SANTA TEREZINHA
2339,PE,SERRA TALHADA
2340,PE,SERRITA
2341,PE,SERTÂNIA
2342,PE,SIRINHAÉM
2343,PE,SOLIDÃO
2344,PE,SURUBIM
2345,PE,SÃO BENEDITO DO SUL
2346,PE,SÃO BENTO DO UNA
2347,PE,SÃO CAITANO
2348,PE,SÃO JOAQUIM DO MONTE
2349,PE,SÃO JOSÉ DA COROA GRANDE
2350,PE,SÃO JOSÉ DO BELMONTE
2351,PE,SÃO JOSÉ DO EGITO
2352,PE,SÃO JOÃO
2353,PE,SÃO LOURENÇO DA MATA
2354,PE,SÃO VICENTE FERRER
2355,PE,TABIRA
2356,PE,TACAIMBÓ
2357,PE,TACARATU
2358,PE,TAMANDARÉ
2359,PE,TAQUARITINGA DO NORTE
2360,PE,TIMBAÚBA
2361,PE,TORITAMA
2362,PE,TRACUNHAÉM
2363,PE,TRINDADE
2364,PE,TRIUNFO
2365,PE,TUPANATINGA
2366,PE,VENTUROSA
2367,PE,VERTENTES
2368,PE,VICÊNCIA
2369,PE,VITÓRIA DE SANTO ANTÃO
2370,PE,ÁGUA PRETA
2371,PE,ÁGUAS BELAS
2372,PI,ACAUÃ
2373,PI,AGRICOLÂNDIA
2374,PI,ALEGRETE DO PIAUÍ
2375,PI,ALTO LONGÁ
2376,PI,ALTOS
2377,PI,AMARANTE
2378,PI,ANGICAL DO PIAUÍ
2379,PI,ANTÔNIO ALMEIDA
2380,PI,ANÍSIO DE ABREU
2381,PI,AROAZES
2382,PI,ARRAIAL
2383,PI,ASSUNÇÃO DO PIAUÍ
2384,PI,AVELINO LOPES
2385,PI,BAIXA GRANDE DO RIBEIRO
2386,PI,BARRAS
2387,PI,BARRO DURO
2388,PI,BATALHA
2389,PI,BELA VISTA DO PIAUÍ
2390,PI,BELÉM DO PIAUÍ
2391,PI,BENEDITINOS
2392,PI,BERTOLÍNIA
2393,PI,BOA HORA
2394,PI,BOM JESUS
2395,PI,BRASILEIRA
2396,PI,BREJO DO PIAUÍ
2397,PI,BURITI DOS LOPES
2398,PI,BURITI DOS MONTES
2399,PI,CABECEIRAS DO PIAUÍ
2400,PI,CAJAZEIRAS DO PIAUÍ
2401,PI,CAJUEIRO DA PRAIA
2402,PI,CAMPINAS DO PIAUÍ
2403,PI,CAMPO GRANDE DO PIAUÍ
2404,PI,CAMPO MAIOR
2405,PI,CANTO DO BURITI
2406,PI,CAPITÃO DE CAMPOS
2407,PI,CAPITÃO GERVÁSIO OLIVEIRA
2408,PI,CARACOL
2409,PI,CARAÚBAS DO PIAUÍ
2410,PI,CARIDADE DO PIAUÍ
2411,PI,CASTELO DO PIAUÍ
2412,PI,COCAL
2413,PI,COLÔNIA DO GURGUÉIA
2414,PI,CONCEIÇÃO DO CANINDÉ
2415,PI,CORONEL JOSÉ DIAS
2416,PI,CORRENTE
2417,PI,CRISTALÂNDIA DO PIAUÍ
2418,PI,CRISTINO CASTRO
2419,PI,CURIMATÁ
2420,PI,CURRAIS
2421,PI,CURRALINHOS
2422,PI,DEMERVAL LOBÃO
2423,PI,DIRCEU ARCOVERDE
2424,PI,DOM EXPEDITO LOPES
2425,PI,DOM INOCÊNCIO
2426,PI,DOMINGOS MOURÃO
2427,PI,ELESBÃO VELOSO
2428,PI,ESPERANTINA
2429,PI,FLORIANO
2430,PI,FRANCISCO AYRES
2431,PI,FRANCISCO MACEDO
2432,PI,FRONTEIRAS
2433,PI,GILBUÉS
2434,PI,GUADALUPE
2435,PI,GUARIBAS
2436,PI,HUGO NAPOLEÃO
2437,PI,INHUMA
2438,PI,IPIRANGA DO PIAUÍ
2439,PI,ISAÍAS COELHO
2440,PI,ITAINÓPOLIS
2441,PI,ITAUEIRA
2442,PI,JAICÓS
2443,PI,JARDIM DO MULATO
2444,PI,JERUMENHA
2445,PI,JOAQUIM PIRES
2446,PI,JOSÉ DE FREITAS
2447,PI,JUAZEIRO DO PIAUÍ
2448,PI,JÚLIO BORGES
2449,PI,LAGOA ALEGRE
2450,PI,LAGOA DE SÃO FRANCISCO
2451,PI,LAGOA DO SÍTIO
2452,PI,LANDRI SALES
2453,PI,LUZILÂNDIA
2454,PI,LUÍS CORREIA
2455,PI,MARCOLÂNDIA
2456,PI,MARCOS PARENTE
2457,PI,MATIAS OLÍMPIO
2458,PI,MIGUEL ALVES
2459,PI,MILTON BRANDÃO
2460,PI,MONSENHOR GIL
2461,PI,MONSENHOR HIPÓLITO
2462,PI,MONTE ALEGRE DO PIAUÍ
2463,PI,MORRO CABEÇA NO TEMPO
2464,PI,MORRO DO CHAPÉU DO PIAUÍ
2465,PI,MURICI DOS PORTELAS
2466,PI,NAZARÉ DO PIAUÍ
2467,PI,NAZÁRIA
2468,PI,NOSSA SENHORA DE NAZARÉ
2469,PI,NOSSA SENHORA DOS REMÉDIOS
2470,PI,NOVA SANTA RITA
2471,PI,NOVO SANTO ANTÔNIO
2472,PI,OEIRAS
2473,PI,OLHO D´ÁGUA DO PIAUÍ
2474,PI,PADRE MARCOS
2475,PI,PAES LANDIM
2476,PI,PALMEIRA DO PIAUÍ
2477,PI,PALMEIRAIS
2478,PI,PARNAGUÁ
2479,PI,PARNAÍBA
2480,PI,PASSAGEM FRANCA DO PIAUÍ
2481,PI,PATOS DO PIAUÍ
2482,PI,PAULISTANA
2483,PI,PEDRO II
2484,PI,PICOS
2485,PI,PIMENTEIRAS
2486,PI,PIO IX
2487,PI,PIRACURUCA
2488,PI,PIRIPIRI
2489,PI,PORTO
2490,PI,PRATA DO PIAUÍ
2491,PI,REDENÇÃO DO GURGUÉIA
2492,PI,REGENERAÇÃO
2493,PI,RIBEIRO GONÇALVES
2494,PI,SANTA CRUZ DO PIAUÍ
2495,PI,SANTA CRUZ DOS MILAGRES
2496,PI,SANTA FILOMENA
2497,PI,SANTA ROSA DO PIAUÍ
2498,PI,SANTANA DO PIAUÍ
2499,PI,SANTO INÁCIO DO PIAUÍ
2500,PI,SEBASTIÃO LEAL
2501,PI,SIMPLÍCIO MENDES
2502,PI,SIMÕES
2503,PI,SOCORRO DO PIAUÍ
2504,PI,SUSSUAPARA
2505,PI,SÃO FRANCISCO DO PIAUÍ
2506,PI,SÃO FÉLIX DO PIAUÍ
2507,PI,SÃO JOSÉ DO PEIXE
2508,PI,SÃO JOÃO DA CANABRAVA
2509,PI,SÃO JOÃO DA SERRA
2510,PI,SÃO JOÃO DO ARRAIAL
2511,PI,SÃO JOÃO DO PIAUÍ
2512,PI,SÃO MIGUEL DA BAIXA GRANDE
2513,PI,SÃO MIGUEL DO TAPUIO
2514,PI,SÃO PEDRO DO PIAUÍ
2515,PI,SÃO RAIMUNDO NONATO
2516,PI,TERESINA
2517,PI,UNIÃO
2518,PI,URUÇUÍ
2519,PI,VALENÇA DO PIAUÍ
2520,PI,VILA NOVA DO PIAUÍ
2521,PI,VÁRZEA GRANDE
2522,PI,WALL FERRAZ
2523,PI,ÁGUA BRANCA
2524,PR,ABATIÁ
2525,PR,ADRIANÓPOLIS
2526,PR,AGUDOS DO SUL
2527,PR,ALMIRANTE TAMANDARÉ
2528,PR,ALTAMIRA DO PARANÁ
2529,PR,ALTO PARANÁ
2530,PR,ALTO PARAÍSO
2531,PR,ALTO PIQUIRI
2532,PR,ALTÔNIA
2533,PR,ALVORADA DO SUL
2534,PR,AMAPORÃ
2535,PR,AMPÉRE
2536,PR,ANAHY
2537,PR,ANDIRÁ
2538,PR,ANTONINA
2539,PR,ANTÔNIO OLINTO
2540,PR,APUCARANA
2541,PR,ARAPONGAS
2542,PR,ARAPOTI
2543,PR,ARARUNA
2544,PR,ARAUCÁRIA
2545,PR,ARIRANHA DO IVAÍ
2546,PR,ASSAÍ
2547,PR,ASSIS CHATEAUBRIAND
2548,PR,ASTORGA
2549,PR,ATALAIA
2550,PR,BALSA NOVA
2551,PR,BANDEIRANTES
2552,PR,BARBOSA FERRAZ
2553,PR,BARRACÃO
2554,PR,BELA VISTA DA CAROBA
2555,PR,BELA VISTA DO PARAÍSO
2556,PR,BITURUNA
2557,PR,BOA ESPERANÇA
2558,PR,BOA ESPERANÇA DO IGUAÇU
2559,PR,BOA VENTURA DE SÃO ROQUE
2560,PR,BOA VISTA DA APARECIDA
2561,PR,BOCAIÚVA DO SUL
2562,PR,BOM JESUS DO SUL
2563,PR,BOM SUCESSO
2564,PR,BORRAZÓPOLIS
2565,PR,BRAGANEY
2566,PR,BRASILÂNDIA DO SUL
2567,PR,CAFEARA
2568,PR,CAFELÂNDIA
2569,PR,CAFEZAL DO SUL
2570,PR,CALIFÓRNIA
2571,PR,CAMBARÁ
2572,PR,CAMBIRA
2573,PR,CAMBÉ
2574,PR,CAMPINA DA LAGOA
2575,PR,CAMPINA DO SIMÃO
2576,PR,CAMPINA GRANDE DO SUL
2577,PR,CAMPO BONITO
2578,PR,CAMPO DO TENENTE
2579,PR,CAMPO LARGO
2580,PR,CAMPO MAGRO
2581,PR,CAMPO MOURÃO
2582,PR,CANDÓI
2583,PR,CANTAGALO
2584,PR,CAPANEMA
2585,PR,CAPITÃO LEÔNIDAS MARQUES
2586,PR,CARAMBEÍ
2587,PR,CARLÓPOLIS
2588,PR,CASCAVEL
2589,PR,CASTRO
2590,PR,CATANDUVAS
2591,PR,CENTENÁRIO DO SUL
2592,PR,CERRO AZUL
2593,PR,CHOPINZINHO
2594,PR,CIANORTE
2595,PR,CIDADE GAÚCHA
2596,PR,CLEVELÂNDIA
2597,PR,COLOMBO
2598,PR,COLORADO
2599,PR,CONGONHINHAS
2600,PR,CONSELHEIRO MAIRINCK
2601,PR,CONTENDA
2602,PR,CORBÉLIA
